SNO,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,,Series_title_2,Series_title_3,Series_title_4,Series_title_5
136,BDCQ.SF1AA3CT,2018.12,1554.398,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
137,BDCQ.SF1AA3CT,2019.03,1627,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
138,BDCQ.SF1AA3CT,2019.06,1667.119,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
139,BDCQ.SF1AA3CT,2019.09,1635.753,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
140,BDCQ.SF1AA3CT,2019.12,1586.591,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
141,BDCQ.SF1AA3CT,2020.03,1564.892,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
142,BDCQ.SF1AA3CT,2020.06,1610.773,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
143,BDCQ.SF1AA3CT,2020.09,1710.578,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
144,BDCQ.SF1AA3CT,2020.12,1786.952,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
145,BDCQ.SF1AA3CT,2021.03,1843.938,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
146,BDCQ.SF1AA3CT,2021.06,1918.159,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
147,BDCQ.SF1AA3CT,2021.09,1986.027,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
148,BDCQ.SF1AA3CT,2021.12,2003.855,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
149,BDCQ.SF1AA3CT,2022.03,2001.69,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
150,BDCQ.SF1AA3CT,2022.06,1990.089,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Trend,
151,BDCQ.SF1AACA,2016.06,2306.12,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
152,BDCQ.SF1AACA,2016.09,2215.81,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
153,BDCQ.SF1AACA,2016.12,2445,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
154,BDCQ.SF1AACA,2017.03,2321.58,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
155,BDCQ.SF1AACA,2017.06,2475.22,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
156,BDCQ.SF1AACA,2017.09,2571.09,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
157,BDCQ.SF1AACA,2017.12,3062.91,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
158,BDCQ.SF1AACA,2018.03,2966.24,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
159,BDCQ.SF1AACA,2018.06,2929.48,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
160,BDCQ.SF1AACA,2018.09,2862.45,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
161,BDCQ.SF1AACA,2018.12,3341.53,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
162,BDCQ.SF1AACA,2019.03,3059.59,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
163,BDCQ.SF1AACA,2019.06,3071.57,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
164,BDCQ.SF1AACA,2019.09,2865.95,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
165,BDCQ.SF1AACA,2019.12,3188.1,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
166,BDCQ.SF1AACA,2020.03,2655.93,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
167,BDCQ.SF1AACA,2020.06,2553.038,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
168,BDCQ.SF1AACA,2020.09,3054.853,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
169,BDCQ.SF1AACA,2020.12,3579.432,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
170,BDCQ.SF1AACA,2021.03,3208.221,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
171,BDCQ.SF1AACA,2021.06,3641.703,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
172,BDCQ.SF1AACA,2021.09,3501.878,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
173,BDCQ.SF1AACA,2021.12,3884.73,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
174,BDCQ.SF1AACA,2022.03,3286.846,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
175,BDCQ.SF1AACA,2022.06,3545.663,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Unadjusted,
176,BDCQ.SF1AACS,2016.06,2332.227,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
177,BDCQ.SF1AACS,2016.09,2349.272,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
178,BDCQ.SF1AACS,2016.12,2278.336,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
179,BDCQ.SF1AACS,2017.03,2336.296,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
180,BDCQ.SF1AACS,2017.06,2503.122,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
181,BDCQ.SF1AACS,2017.09,2717.997,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
182,BDCQ.SF1AACS,2017.12,2854.468,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
183,BDCQ.SF1AACS,2018.03,2996.984,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
184,BDCQ.SF1AACS,2018.06,2957.29,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
185,BDCQ.SF1AACS,2018.09,3017.345,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
186,BDCQ.SF1AACS,2018.12,3117.703,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
187,BDCQ.SF1AACS,2019.03,3099.435,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
188,BDCQ.SF1AACS,2019.06,3096.734,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
189,BDCQ.SF1AACS,2019.09,3015.228,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
190,BDCQ.SF1AACS,2019.12,2975.337,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
191,BDCQ.SF1AACS,2020.03,2697.268,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
192,BDCQ.SF1AACS,2020.06,2571.394,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
193,BDCQ.SF1AACS,2020.09,3209.088,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
194,BDCQ.SF1AACS,2020.12,3341.163,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
195,BDCQ.SF1AACS,2021.03,3265.03,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
196,BDCQ.SF1AACS,2021.06,3663.912,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
197,BDCQ.SF1AACS,2021.09,3674.986,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
198,BDCQ.SF1AACS,2021.12,3626.272,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
199,BDCQ.SF1AACS,2022.03,3350.551,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
200,BDCQ.SF1AACS,2022.06,3565.174,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Seasonally adjusted,
201,BDCQ.SF1AACT,2016.06,2312.209,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
202,BDCQ.SF1AACT,2016.09,2336.953,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
203,BDCQ.SF1AACT,2016.12,2295.732,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
204,BDCQ.SF1AACT,2017.03,2339.291,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
205,BDCQ.SF1AACT,2017.06,2507.942,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
206,BDCQ.SF1AACT,2017.09,2702.622,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
207,BDCQ.SF1AACT,2017.12,2874.049,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
208,BDCQ.SF1AACT,2018.03,2961.614,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
209,BDCQ.SF1AACT,2018.06,2981.915,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
210,BDCQ.SF1AACT,2018.09,3024.76,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
211,BDCQ.SF1AACT,2018.12,3096.18,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
212,BDCQ.SF1AACT,2019.03,3116.218,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
213,BDCQ.SF1AACT,2019.06,3080.963,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
214,BDCQ.SF1AACT,2019.09,3019.368,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
215,BDCQ.SF1AACT,2019.12,2985.592,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
216,BDCQ.SF1AACT,2020.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
217,BDCQ.SF1AACT,2020.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
218,BDCQ.SF1AACT,2020.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
219,BDCQ.SF1AACT,2020.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
220,BDCQ.SF1AACT,2021.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
221,BDCQ.SF1AACT,2021.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
222,BDCQ.SF1AACT,2021.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
223,BDCQ.SF1AACT,2021.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
224,BDCQ.SF1AACT,2022.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
225,BDCQ.SF1AACT,2022.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),,"Agriculture, Forestry and Fishing",Current,Trend,
226,BDCQ.SF1BB1CA,2016.06,1119.02,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Mining,Current prices,Unadjusted,
227,BDCQ.SF1BB1CA,2016.09,1101.412,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Mining,Current prices,Unadjusted,
228,BDCQ.SF1BB1CA,2016.12,1139.459,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Mining,Current prices,Unadjusted,
